Summary
[Data Information]
Data is:,Measurement Data
375.0,-0.023
376.0,-0.022
377.0,-0.022
378.0,-0.022
379.0,-0.022
380.0,-0.021
381.0,-0.021
382.0,-0.021
383.0,-0.021
384.0,-0.020
385.0,-0.020
386.0,-0.020
387.0,-0.020
388.0,-0.020
389.0,-0.019
390.0,-0.019
391.0,-0.019
392.0,-0.019
393.0,-0.019
394.0,-0.018
395.0,-0.018
396.0,-0.018
397.0,-0.018
398.0,-0.018
399.0,-0.017
400.0,-0.017
401.0,-0.017
402.0,-0.017
403.0,-0.017
404.0,-0.017
405.0,-0.016
406.0,-0.016
407.0,-0.016
408.0,-0.016
409.0,-0.016
410.0,-0.016
411.0,-0.016
412.0,-0.015
413.0,-0.015
414.0,-0.015
415.0,-0.015
416.0,-0.015
417.0,-0.015
418.0,-0.015
419.0,-0.015
420.0,-0.014
421.0,-0.014
422.0,-0.014
423.0,-0.014
424.0,-0.014
425.0,-0.014
426.0,-0.014
427.0,-0.014
428.0,-0.014
429.0,-0.013
430.0,-0.013
431.0,-0.013
432.0,-0.013
433.0,-0.013
434.0,-0.013
435.0,-0.013
436.0,-0.013
437.0,-0.013
438.0,-0.013
439.0,-0.012
440.0,-0.012
441.0,-0.012
442.0,-0.012
443.0,-0.012
444.0,-0.012
445.0,-0.012
446.0,-0.012
447.0,-0.012
448.0,-0.012
449.0,-0.012
450.0,-0.012
451.0,-0.011
452.0,-0.011
453.0,-0.011
454.0,-0.011
455.0,-0.011
456.0,-0.011
457.0,-0.011
458.0,-0.011
459.0,-0.011
460.0,-0.011
461.0,-0.011
462.0,-0.011
463.0,-0.011
464.0,-0.011
465.0,-0.010
466.0,-0.010
467.0,-0.010
468.0,-0.010
469.0,-0.010
470.0,-0.010
471.0,-0.010
472.0,-0.010
473.0,-0.010
474.0,-0.010
475.0,-0.010
476.0,-0.010
477.0,-0.010
478.0,-0.010
479.0,-0.010
480.0,-0.010
481.0,-0.010
482.0,-0.009
483.0,-0.009
484.0,-0.009
485.0,-0.009
486.0,-0.009
487.0,-0.009
488.0,-0.009
489.0,-0.009
490.0,-0.009
491.0,-0.009
492.0,-0.009
493.0,-0.009
494.0,-0.009
495.0,-0.009
496.0,-0.009
497.0,-0.009
498.0,-0.009
499.0,-0.009
500.0,-0.009
501.0,-0.009
502.0,-0.009
503.0,-0.009
504.0,-0.008
505.0,-0.008
506.0,-0.008
507.0,-0.008
508.0,-0.008
509.0,-0.008
510.0,-0.008
511.0,-0.008
512.0,-0.008
513.0,-0.008
514.0,-0.008
515.0,-0.008
516.0,-0.008
517.0,-0.008
518.0,-0.008
519.0,-0.008
520.0,-0.008
521.0,-0.008
522.0,-0.008
523.0,-0.008
524.0,-0.008
525.0,-0.008
526.0,-0.008
527.0,-0.008
528.0,-0.008
529.0,-0.008
530.0,-0.007
531.0,-0.007
532.0,-0.007
533.0,-0.007
534.0,-0.007
535.0,-0.007
536.0,-0.007
537.0,-0.007
538.0,-0.007
539.0,-0.007
540.0,-0.007
541.0,-0.007
542.0,-0.007
543.0,-0.007
544.0,-0.007
545.0,-0.007
546.0,-0.007
547.0,-0.007
548.0,-0.007
549.0,-0.007
550.0,-0.007
551.0,-0.007
552.0,-0.007
553.0,-0.007
554.0,-0.007
555.0,-0.007
556.0,-0.007
557.0,-0.007
558.0,-0.007
559.0,-0.007
560.0,-0.007
561.0,-0.007
562.0,-0.007
563.0,-0.007
564.0,-0.007
565.0,-0.007
566.0,-0.007
567.0,-0.007
568.0,-0.007
569.0,-0.006
570.0,-0.006
571.0,-0.006
572.0,-0.006
573.0,-0.006
574.0,-0.006
575.0,-0.006
576.0,-0.006
577.0,-0.006
578.0,-0.006
579.0,-0.006
580.0,-0.006
581.0,-0.006
582.0,-0.006
583.0,-0.006
584.0,-0.006
585.0,-0.006
586.0,-0.006
587.0,-0.006
588.0,-0.006
589.0,-0.006
590.0,-0.006
591.0,-0.006
592.0,-0.006
593.0,-0.006
594.0,-0.006
595.0,-0.006
596.0,-0.006
597.0,-0.006
598.0,-0.006
599.0,-0.006
600.0,-0.006
601.0,-0.006
602.0,-0.006
603.0,-0.006
604.0,-0.006
605.0,-0.006
606.0,-0.006
607.0,-0.006
608.0,-0.006
609.0,-0.006
610.0,-0.006
611.0,-0.006
612.0,-0.006
613.0,-0.006
614.0,-0.006
615.0,-0.006
616.0,-0.006
617.0,-0.006
618.0,-0.006
619.0,-0.006
620.0,-0.006
621.0,-0.006
622.0,-0.006
623.0,-0.006
624.0,-0.006
625.0,-0.006
626.0,-0.006
627.0,-0.006
628.0,-0.006
629.0,-0.006
630.0,-0.006
631.0,-0.006
632.0,-0.006
633.0,-0.006
634.0,-0.006
635.0,-0.006
636.0,-0.006
637.0,-0.006
638.0,-0.006
639.0,-0.006
640.0,-0.006
641.0,-0.006
642.0,-0.006
643.0,-0.006
644.0,-0.005
645.0,-0.005
646.0,-0.005
647.0,-0.005
648.0,-0.005
649.0,-0.005
650.0,-0.005
651.0,-0.005
652.0,-0.005
653.0,-0.005
654.0,-0.005
655.0,-0.005
656.0,-0.005
657.0,-0.005
658.0,-0.005
659.0,-0.005
660.0,-0.005
661.0,-0.005
662.0,-0.005
663.0,-0.005
664.0,-0.005
665.0,-0.005
