Summary
[Data Information]
Data is:,Measurement Data
560.0,-0.004
561.0,-0.004
562.0,-0.004
563.0,-0.004
564.0,-0.004
565.0,-0.004
566.0,-0.004
567.0,-0.004
568.0,-0.004
569.0,-0.004
570.0,-0.004
571.0,-0.004
572.0,-0.004
573.0,-0.004
574.0,-0.004
575.0,-0.004
576.0,-0.004
577.0,-0.004
578.0,-0.004
579.0,-0.004
580.0,-0.004
581.0,-0.004
582.0,-0.004
583.0,-0.004
584.0,-0.004
585.0,-0.004
586.0,-0.004
587.0,-0.004
588.0,-0.004
589.0,-0.004
590.0,-0.004
591.0,-0.004
592.0,-0.004
593.0,-0.004
594.0,-0.004
595.0,-0.004
596.0,-0.004
597.0,-0.004
598.0,-0.004
599.0,-0.004
600.0,-0.004
601.0,-0.004
602.0,-0.004
603.0,-0.004
604.0,-0.004
605.0,-0.004
606.0,-0.004
607.0,-0.004
608.0,-0.004
609.0,-0.004
610.0,-0.004
611.0,-0.004
612.0,-0.004
613.0,-0.004
614.0,-0.004
615.0,-0.004
616.0,-0.004
617.0,-0.004
618.0,-0.004
619.0,-0.004
620.0,-0.004
621.0,-0.004
622.0,-0.004
623.0,-0.004
624.0,-0.003
625.0,-0.003
626.0,-0.003
627.0,-0.003
628.0,-0.003
629.0,-0.003
630.0,-0.003
631.0,-0.003
632.0,-0.003
633.0,-0.003
634.0,-0.003
635.0,-0.003
636.0,-0.003
637.0,-0.003
638.0,-0.003
639.0,-0.003
640.0,-0.003
641.0,-0.003
642.0,-0.003
643.0,-0.003
644.0,-0.003
645.0,-0.003
646.0,-0.003
647.0,-0.003
648.0,-0.003
649.0,-0.003
650.0,-0.003
651.0,-0.003
652.0,-0.003
653.0,-0.003
654.0,-0.003
655.0,-0.003
656.0,-0.003
657.0,-0.003
658.0,-0.003
659.0,-0.003
660.0,-0.003
661.0,-0.003
662.0,-0.003
663.0,-0.003
664.0,-0.003
665.0,-0.003
